season,game_id,game_date,team,location,wins_entering_gm,losses_entering_gm,result,streak_win_before,streak_loss_before
2017-18,21700259,2017-11-22 00:00:00,HOU,H,13,4,t,2,0
2017-18,21700259,2017-11-22 00:00:00,DEN,A,10,7,f,1,0
2017-18,21700260,2017-11-22 00:00:00,MEM,H,7,9,f,0,5
2017-18,21700260,2017-11-22 00:00:00,DAL,A,3,15,t,0,1
2017-18,21700261,2017-11-22 00:00:00,MIN,H,10,7,t,0,2
2017-18,21700261,2017-11-22 00:00:00,ORL,A,8,9,f,0,5
2017-18,21700262,2017-11-22 00:00:00,NOP,H,9,8,t,1,0
2017-18,21700262,2017-11-22 00:00:00,SAS,A,11,6,f,2,0
2017-18,21700263,2017-11-22 00:00:00,OKC,H,7,9,t,0,2
2017-18,21700263,2017-11-22 00:00:00,GSW,A,13,4,f,2,0
2017-18,21700264,2017-11-22 00:00:00,PHX,H,7,11,f,2,0
2017-18,21700264,2017-11-22 00:00:00,MIL,A,8,8,t,0,2
2017-18,21700265,2017-11-22 00:00:00,UTA,H,7,11,t,0,1
2017-18,21700265,2017-11-22 00:00:00,CHI,A,3,12,f,0,2
2017-18,21700266,2017-11-22 00:00:00,SAC,H,4,13,t,0,2
2017-18,21700266,2017-11-22 00:00:00,LAL,A,8,10,f,2,0
2017-18,21700267,2017-11-24 00:00:00,BKN,H,6,11,f,0,2
2017-18,21700267,2017-11-24 00:00:00,POR,A,10,8,t,0,1
2017-18,21700268,2017-11-24 00:00:00,ATL,H,3,15,t,0,3
2017-18,21700268,2017-11-24 00:00:00,NYK,A,10,7,f,2,0
2017-18,21700269,2017-11-24 00:00:00,BOS,H,16,3,t,0,1
2017-18,21700269,2017-11-24 00:00:00,ORL,A,8,10,f,0,6
2017-18,21700270,2017-11-24 00:00:00,CLE,H,11,7,t,6,0
2017-18,21700270,2017-11-24 00:00:00,CHA,A,8,9,f,3,0
2017-18,21700271,2017-11-24 00:00:00,IND,H,10,8,t,4,0
2017-18,21700271,2017-11-24 00:00:00,TOR,A,11,6,f,0,1
2017-18,21700272,2017-11-24 00:00:00,MIN,H,11,7,f,1,0
2017-18,21700272,2017-11-24 00:00:00,MIA,A,8,9,t,1,0
2017-18,21700273,2017-11-24 00:00:00,OKC,H,8,9,f,1,0
2017-18,21700273,2017-11-24 00:00:00,DET,A,11,6,t,0,1
2017-18,21700274,2017-11-24 00:00:00,DEN,H,10,8,t,0,1
2017-18,21700274,2017-11-24 00:00:00,MEM,A,7,10,f,0,6
2017-18,21700275,2017-11-24 00:00:00,PHX,H,7,12,f,0,1
2017-18,21700275,2017-11-24 00:00:00,NOP,A,10,8,t,2,0
2017-18,21700276,2017-11-24 00:00:00,GSW,H,13,5,t,0,1
2017-18,21700276,2017-11-24 00:00:00,CHI,A,3,13,f,0,3
2017-18,21700277,2017-11-25 00:00:00,CHA,H,8,10,f,0,1
2017-18,21700277,2017-11-25 00:00:00,SAS,A,11,7,t,0,1
2017-18,21700278,2017-11-25 00:00:00,PHI,H,10,7,t,2,0
2017-18,21700278,2017-11-25 00:00:00,ORL,A,8,11,f,0,7
2017-18,21700279,2017-11-25 00:00:00,WAS,H,10,8,f,0,1
2017-18,21700279,2017-11-25 00:00:00,POR,A,11,8,t,1,0
2017-18,21700280,2017-11-25 00:00:00,ATL,H,4,15,f,1,0
2017-18,21700280,2017-11-25 00:00:00,TOR,A,11,7,t,0,2
2017-18,21700281,2017-11-25 00:00:00,IND,H,11,8,f,5,0
2017-18,21700281,2017-11-25 00:00:00,BOS,A,17,3,t,1,0
2017-18,21700282,2017-11-25 00:00:00,HOU,H,14,4,t,3,0
2017-18,21700282,2017-11-25 00:00:00,NYK,A,10,8,f,0,1
2017-18,21700283,2017-11-25 00:00:00,DAL,H,4,15,t,1,0
2017-18,21700283,2017-11-25 00:00:00,OKC,A,8,10,f,0,1
2017-18,21700284,2017-11-25 00:00:00,GSW,H,14,5,t,1,0
2017-18,21700284,2017-11-25 00:00:00,NOP,A,11,8,f,3,0
2017-18,21700285,2017-11-25 00:00:00,UTA,H,8,11,t,1,0
2017-18,21700285,2017-11-25 00:00:00,MIL,A,9,8,f,1,0
2017-18,21700286,2017-11-25 00:00:00,SAC,H,5,13,f,1,0
2017-18,21700286,2017-11-25 00:00:00,LAC,A,6,11,t,1,0
2017-18,21700287,2017-11-26 00:00:00,CHI,H,3,14,f,0,4
2017-18,21700287,2017-11-26 00:00:00,MIA,A,9,9,t,2,0
2017-18,21700288,2017-11-26 00:00:00,MIN,H,11,8,t,0,1
2017-18,21700288,2017-11-26 00:00:00,PHX,A,7,13,f,0,2
2017-18,21700289,2017-11-26 00:00:00,MEM,H,7,11,f,0,7
2017-18,21700289,2017-11-26 00:00:00,BKN,A,6,12,t,0,3
2017-18,21700290,2017-11-27 00:00:00,IND,H,11,9,t,0,1
2017-18,21700290,2017-11-27 00:00:00,ORL,A,8,12,f,0,8
2017-18,21700291,2017-11-27 00:00:00,PHI,H,11,7,f,3,0
2017-18,21700291,2017-11-27 00:00:00,CLE,A,12,7,t,7,0
2017-18,21700292,2017-11-27 00:00:00,BOS,H,18,3,f,2,0
2017-18,21700292,2017-11-27 00:00:00,DET,A,12,6,t,1,0
2017-18,21700293,2017-11-27 00:00:00,NYK,H,10,9,f,0,2
2017-18,21700293,2017-11-27 00:00:00,POR,A,12,8,t,2,0
2017-18,21700294,2017-11-27 00:00:00,HOU,H,15,4,t,4,0
2017-18,21700294,2017-11-27 00:00:00,BKN,A,7,12,f,1,0
2017-18,21700295,2017-11-27 00:00:00,SAS,H,12,7,t,1,0
2017-18,21700295,2017-11-27 00:00:00,DAL,A,5,15,f,2,0
2017-18,21700296,2017-11-27 00:00:00,GSW,H,15,5,f,2,0
2017-18,21700296,2017-11-27 00:00:00,SAC,A,5,14,t,0,1
2017-18,21700297,2017-11-27 00:00:00,LAC,H,7,11,t,2,0
2017-18,21700297,2017-11-27 00:00:00,LAL,A,8,11,f,0,1
2017-18,21700298,2017-11-28 00:00:00,CLE,H,13,7,t,8,0
2017-18,21700298,2017-11-28 00:00:00,MIA,A,10,9,f,3,0
2017-18,21700299,2017-11-28 00:00:00,CHI,H,3,15,f,0,5
2017-18,21700299,2017-11-28 00:00:00,PHX,A,7,14,t,0,3
2017-18,21700300,2017-11-28 00:00:00,MIN,H,12,8,f,1,0
2017-18,21700300,2017-11-28 00:00:00,WAS,A,10,9,t,0,2
2017-18,21700301,2017-11-28 00:00:00,UTA,H,9,11,t,2,0
2017-18,21700301,2017-11-28 00:00:00,DEN,A,11,8,f,1,0
2017-18,21700302,2017-11-28 00:00:00,SAC,H,6,14,f,1,0
2017-18,21700302,2017-11-28 00:00:00,MIL,A,9,9,t,0,1
2017-18,21700303,2017-11-29 00:00:00,DET,H,13,6,t,2,0
2017-18,21700303,2017-11-29 00:00:00,PHX,A,8,14,f,1,0
2017-18,21700304,2017-11-29 00:00:00,ORL,H,8,13,t,0,9
2017-18,21700304,2017-11-29 00:00:00,OKC,A,8,11,f,0,2
2017-18,21700305,2017-11-29 00:00:00,PHI,H,11,8,t,0,1
2017-18,21700305,2017-11-29 00:00:00,WAS,A,11,9,f,1,0
2017-18,21700306,2017-11-29 00:00:00,NYK,H,10,10,t,0,3
2017-18,21700306,2017-11-29 00:00:00,MIA,A,10,10,f,0,1
2017-18,21700307,2017-11-29 00:00:00,TOR,H,12,7,t,1,0
2017-18,21700307,2017-11-29 00:00:00,CHA,A,8,11,f,0,2
2017-18,21700308,2017-11-29 00:00:00,HOU,H,16,4,t,5,0
2017-18,21700308,2017-11-29 00:00:00,IND,A,12,9,f,1,0
2017-18,21700309,2017-11-29 00:00:00,NOP,H,11,9,f,0,1
2017-18,21700309,2017-11-29 00:00:00,MIN,A,12,9,t,0,1
2017-18,21700310,2017-11-29 00:00:00,DAL,H,5,16,f,0,1
2017-18,21700310,2017-11-29 00:00:00,BKN,A,7,13,t,0,1
2017-18,21700311,2017-11-29 00:00:00,SAS,H,13,7,t,2,0
2017-18,21700311,2017-11-29 00:00:00,MEM,A,7,12,f,0,8
2017-18,21700312,2017-11-29 00:00:00,LAL,H,8,12,f,0,2
2017-18,21700312,2017-11-29 00:00:00,GSW,A,15,6,t,0,1
2017-18,21700313,2017-11-30 00:00:00,ATL,H,4,16,f,0,1
2017-18,21700313,2017-11-30 00:00:00,CLE,A,14,7,t,9,0
2017-18,21700314,2017-11-30 00:00:00,BOS,H,18,4,t,0,1
2017-18,21700314,2017-11-30 00:00:00,PHI,A,12,8,f,1,0
2017-18,21700315,2017-11-30 00:00:00,DEN,H,11,9,t,0,1
2017-18,21700315,2017-11-30 00:00:00,CHI,A,3,16,f,0,6
2017-18,21700316,2017-11-30 00:00:00,POR,H,13,8,f,3,0
2017-18,21700316,2017-11-30 00:00:00,MIL,A,10,9,t,1,0
2017-18,21700317,2017-11-30 00:00:00,LAC,H,8,11,f,3,0
2017-18,21700317,2017-11-30 00:00:00,UTA,A,10,11,t,3,0
2017-18,21700318,2017-12-01 00:00:00,ORL,H,9,13,f,1,0
2017-18,21700318,2017-12-01 00:00:00,GSW,A,16,6,t,1,0
2017-18,21700319,2017-12-01 00:00:00,TOR,H,13,7,t,2,0
2017-18,21700319,2017-12-01 00:00:00,IND,A,12,10,f,0,1
2017-18,21700320,2017-12-01 00:00:00,WAS,H,11,10,t,0,1
2017-18,21700320,2017-12-01 00:00:00,DET,A,14,6,f,3,0
2017-18,21700321,2017-12-01 00:00:00,MIA,H,10,11,t,0,2
2017-18,21700321,2017-12-01 00:00:00,CHA,A,8,12,f,0,3
2017-18,21700322,2017-12-01 00:00:00,CHI,H,3,17,f,0,7
2017-18,21700322,2017-12-01 00:00:00,SAC,A,6,15,t,0,1
2017-18,21700323,2017-12-01 00:00:00,MEM,H,7,13,f,0,9
2017-18,21700323,2017-12-01 00:00:00,SAS,A,14,7,t,3,0
2017-18,21700324,2017-12-01 00:00:00,OKC,H,8,12,t,0,3
2017-18,21700324,2017-12-01 00:00:00,MIN,A,13,9,f,1,0
2017-18,21700325,2017-12-01 00:00:00,UTA,H,11,11,t,4,0
2017-18,21700325,2017-12-01 00:00:00,NOP,A,11,10,f,0,2
2017-18,21700326,2017-12-02 00:00:00,BOS,H,19,4,t,1,0
2017-18,21700326,2017-12-02 00:00:00,PHX,A,8,15,f,0,1
2017-18,21700327,2017-12-02 00:00:00,DAL,H,5,17,t,0,2
2017-18,21700327,2017-12-02 00:00:00,LAC,A,8,12,f,0,1
2017-18,21700328,2017-12-02 00:00:00,BKN,H,8,13,f,1,0
2017-18,21700328,2017-12-02 00:00:00,ATL,A,4,17,t,0,2
2017-18,21700329,2017-12-02 00:00:00,CLE,H,15,7,t,10,0
2017-18,21700329,2017-12-02 00:00:00,MEM,A,7,14,f,0,10
2017-18,21700330,2017-12-02 00:00:00,PHI,H,12,9,t,0,1
2017-18,21700330,2017-12-02 00:00:00,DET,A,14,7,f,0,1
2017-18,21700331,2017-12-02 00:00:00,MIL,H,11,9,t,2,0
2017-18,21700331,2017-12-02 00:00:00,SAC,A,7,15,f,1,0
2017-18,21700332,2017-12-02 00:00:00,DEN,H,12,9,t,1,0
2017-18,21700332,2017-12-02 00:00:00,LAL,A,8,13,f,0,3
2017-18,21700333,2017-12-02 00:00:00,POR,H,13,9,f,0,1
2017-18,21700333,2017-12-02 00:00:00,NOP,A,11,11,t,0,3
2017-18,21700334,2017-12-03 00:00:00,NYK,H,11,10,f,1,0
2017-18,21700334,2017-12-03 00:00:00,ORL,A,9,14,t,0,1
2017-18,21700335,2017-12-03 00:00:00,MIA,H,11,11,f,1,0
2017-18,21700335,2017-12-03 00:00:00,GSW,A,17,6,t,2,0
2017-18,21700336,2017-12-03 00:00:00,MIN,H,13,10,t,0,1
2017-18,21700336,2017-12-03 00:00:00,LAC,A,8,13,f,0,2
2017-18,21700337,2017-12-03 00:00:00,OKC,H,9,12,t,1,0
2017-18,21700337,2017-12-03 00:00:00,SAS,A,15,7,f,4,0
2017-18,21700338,2017-12-03 00:00:00,LAL,H,8,14,f,0,4
2017-18,21700338,2017-12-03 00:00:00,HOU,A,17,4,t,6,0
2017-18,21700339,2017-12-04 00:00:00,CHA,H,8,13,t,0,4
2017-18,21700339,2017-12-04 00:00:00,ORL,A,10,14,f,1,0
2017-18,21700340,2017-12-04 00:00:00,IND,H,12,11,t,0,2
2017-18,21700340,2017-12-04 00:00:00,NYK,A,11,11,f,0,1
2017-18,21700341,2017-12-04 00:00:00,PHI,H,13,9,f,1,0
2017-18,21700341,2017-12-04 00:00:00,PHX,A,8,16,t,0,2
2017-18,21700342,2017-12-04 00:00:00,ATL,H,5,17,f,1,0
2017-18,21700342,2017-12-04 00:00:00,BKN,A,8,14,t,0,1
2017-18,21700343,2017-12-04 00:00:00,BOS,H,20,4,t,2,0
2017-18,21700343,2017-12-04 00:00:00,MIL,A,12,9,f,3,0
2017-18,21700344,2017-12-04 00:00:00,CHI,H,3,18,f,0,8
2017-18,21700344,2017-12-04 00:00:00,CLE,A,16,7,t,11,0
2017-18,21700345,2017-12-04 00:00:00,MEM,H,7,15,t,0,11
2017-18,21700345,2017-12-04 00:00:00,MIN,A,14,10,f,1,0
2017-18,21700346,2017-12-04 00:00:00,NOP,H,12,11,f,1,0
2017-18,21700346,2017-12-04 00:00:00,GSW,A,18,6,t,3,0
2017-18,21700347,2017-12-04 00:00:00,DAL,H,6,17,t,1,0
2017-18,21700347,2017-12-04 00:00:00,DEN,A,13,9,f,2,0
2017-18,21700348,2017-12-04 00:00:00,SAS,H,15,8,t,0,1
2017-18,21700348,2017-12-04 00:00:00,DET,A,14,8,f,0,2
2017-18,21700349,2017-12-04 00:00:00,UTA,H,12,11,t,5,0
2017-18,21700349,2017-12-04 00:00:00,WAS,A,12,10,f,1,0
2017-18,21700350,2017-12-05 00:00:00,TOR,H,14,7,t,3,0
2017-18,21700350,2017-12-05 00:00:00,PHX,A,9,16,f,1,0
2017-18,21700351,2017-12-05 00:00:00,OKC,H,10,12,t,2,0
2017-18,21700351,2017-12-05 00:00:00,UTA,A,13,11,f,6,0
2017-18,21700352,2017-12-05 00:00:00,POR,H,13,10,f,0,2
2017-18,21700352,2017-12-05 00:00:00,WAS,A,12,11,t,0,1
2017-18,21700353,2017-12-06 00:00:00,CLE,H,17,7,t,12,0
2017-18,21700353,2017-12-06 00:00:00,SAC,A,7,16,f,0,1
2017-18,21700354,2017-12-06 00:00:00,IND,H,13,11,t,1,0
2017-18,21700354,2017-12-06 00:00:00,CHI,A,3,19,f,0,9
2017-18,21700355,2017-12-06 00:00:00,ORL,H,10,15,t,0,1
2017-18,21700355,2017-12-06 00:00:00,ATL,A,5,18,f,0,1
2017-18,21700356,2017-12-06 00:00:00,BOS,H,21,4,t,3,0
2017-18,21700356,2017-12-06 00:00:00,DAL,A,7,17,f,2,0
2017-18,21700357,2017-12-06 00:00:00,NYK,H,11,12,t,0,2
2017-18,21700357,2017-12-06 00:00:00,MEM,A,8,15,f,1,0
2017-18,21700358,2017-12-06 00:00:00,CHA,H,9,13,f,1,0
2017-18,21700358,2017-12-06 00:00:00,GSW,A,19,6,t,4,0
2017-18,21700359,2017-12-06 00:00:00,MIL,H,12,10,t,0,1
2017-18,21700359,2017-12-06 00:00:00,DET,A,14,9,f,0,3
2017-18,21700360,2017-12-06 00:00:00,NOP,H,12,12,t,0,1
2017-18,21700360,2017-12-06 00:00:00,DEN,A,13,10,f,0,1
2017-18,21700361,2017-12-06 00:00:00,SAS,H,16,8,t,1,0
2017-18,21700361,2017-12-06 00:00:00,MIA,A,11,12,f,0,1
2017-18,21700362,2017-12-06 00:00:00,LAC,H,8,14,f,0,3
2017-18,21700362,2017-12-06 00:00:00,MIN,A,14,11,t,0,1
2017-18,21700363,2017-12-07 00:00:00,PHI,H,13,10,f,0,1
2017-18,21700363,2017-12-07 00:00:00,LAL,A,8,15,t,0,5
2017-18,21700364,2017-12-07 00:00:00,PHX,H,9,17,f,0,1
2017-18,21700364,2017-12-07 00:00:00,WAS,A,13,11,t,1,0
2017-18,21700365,2017-12-07 00:00:00,BKN,H,9,14,t,1,0
2017-18,21700365,2017-12-07 00:00:00,OKC,A,11,12,f,3,0
2017-18,21700366,2017-12-07 00:00:00,UTA,H,13,12,f,0,1
2017-18,21700366,2017-12-07 00:00:00,HOU,A,18,4,t,7,0
2017-18,21700367,2017-12-08 00:00:00,CHA,H,9,14,f,0,1
2017-18,21700367,2017-12-08 00:00:00,CHI,A,3,20,t,0,10
2017-18,21700368,2017-12-08 00:00:00,DET,H,14,10,f,0,4
2017-18,21700368,2017-12-08 00:00:00,GSW,A,20,6,t,5,0
2017-18,21700369,2017-12-08 00:00:00,IND,H,14,11,t,2,0
2017-18,21700369,2017-12-08 00:00:00,CLE,A,18,7,f,13,0
2017-18,21700370,2017-12-08 00:00:00,ORL,H,11,15,f,1,0
2017-18,21700370,2017-12-08 00:00:00,DEN,A,13,11,t,0,2
2017-18,21700371,2017-12-08 00:00:00,MEM,H,8,16,f,0,1
2017-18,21700371,2017-12-08 00:00:00,TOR,A,15,7,t,4,0
2017-18,21700372,2017-12-08 00:00:00,MIL,H,13,10,t,1,0
2017-18,21700372,2017-12-08 00:00:00,DAL,A,7,18,f,0,1
2017-18,21700373,2017-12-08 00:00:00,NOP,H,13,12,f,1,0
2017-18,21700373,2017-12-08 00:00:00,SAC,A,7,17,t,0,2
2017-18,21700374,2017-12-08 00:00:00,SAS,H,17,8,t,2,0
2017-18,21700374,2017-12-08 00:00:00,BOS,A,22,4,f,4,0
2017-18,21700375,2017-12-09 00:00:00,LAC,H,8,15,t,0,4
2017-18,21700375,2017-12-09 00:00:00,WAS,A,14,11,f,2,0
2017-18,21700376,2017-12-09 00:00:00,BKN,H,10,14,f,2,0
2017-18,21700376,2017-12-09 00:00:00,MIA,A,11,13,t,0,2
2017-18,21700377,2017-12-09 00:00:00,CHA,H,9,15,f,0,2
2017-18,21700377,2017-12-09 00:00:00,LAL,A,9,15,t,1,0
2017-18,21700378,2017-12-09 00:00:00,ATL,H,5,19,t,0,2
2017-18,21700378,2017-12-09 00:00:00,ORL,A,11,16,f,0,1
2017-18,21700379,2017-12-09 00:00:00,CLE,H,18,8,t,0,1
2017-18,21700379,2017-12-09 00:00:00,PHI,A,13,11,f,0,2
2017-18,21700380,2017-12-09 00:00:00,CHI,H,4,20,t,1,0
2017-18,21700380,2017-12-09 00:00:00,NYK,A,12,12,f,1,0
2017-18,21700381,2017-12-09 00:00:00,MIL,H,14,10,t,2,0
2017-18,21700381,2017-12-09 00:00:00,UTA,A,13,13,f,0,2
2017-18,21700382,2017-12-09 00:00:00,MEM,H,8,17,f,0,2
2017-18,21700382,2017-12-09 00:00:00,OKC,A,11,13,t,0,1
2017-18,21700383,2017-12-09 00:00:00,PHX,H,9,18,f,0,2
2017-18,21700383,2017-12-09 00:00:00,SAS,A,18,8,t,3,0
2017-18,21700384,2017-12-09 00:00:00,POR,H,13,11,f,0,3
2017-18,21700384,2017-12-09 00:00:00,HOU,A,19,4,t,8,0
2017-18,21700385,2017-12-10 00:00:00,SAC,H,8,17,f,1,0
2017-18,21700385,2017-12-10 00:00:00,TOR,A,16,7,t,5,0
2017-18,21700386,2017-12-10 00:00:00,DET,H,14,11,f,0,5
2017-18,21700386,2017-12-10 00:00:00,BOS,A,22,5,t,0,1
2017-18,21700387,2017-12-10 00:00:00,IND,H,15,11,t,3,0
2017-18,21700387,2017-12-10 00:00:00,DEN,A,14,11,f,1,0
2017-18,21700388,2017-12-10 00:00:00,MIN,H,15,11,t,1,0
2017-18,21700388,2017-12-10 00:00:00,DAL,A,7,19,f,0,2
2017-18,21700389,2017-12-10 00:00:00,NOP,H,13,13,t,0,1
2017-18,21700389,2017-12-10 00:00:00,PHI,A,13,12,f,0,3
2017-18,21700390,2017-12-10 00:00:00,NYK,H,12,13,t,0,1
2017-18,21700390,2017-12-10 00:00:00,ATL,A,6,19,f,1,0
2017-18,21700391,2017-12-11 00:00:00,CHI,H,5,20,t,2,0
2017-18,21700391,2017-12-11 00:00:00,BOS,A,23,5,f,1,0
2017-18,21700392,2017-12-11 00:00:00,HOU,H,20,4,t,9,0
2017-18,21700392,2017-12-11 00:00:00,NOP,A,14,13,f,1,0
2017-18,21700393,2017-12-11 00:00:00,MEM,H,8,18,f,0,3
2017-18,21700393,2017-12-11 00:00:00,MIA,A,12,13,t,1,0
2017-18,21700394,2017-12-11 00:00:00,OKC,H,12,13,f,1,0
2017-18,21700394,2017-12-11 00:00:00,CHA,A,9,16,t,0,3
2017-18,21700395,2017-12-11 00:00:00,GSW,H,21,6,t,6,0
2017-18,21700395,2017-12-11 00:00:00,POR,A,13,12,f,0,4
2017-18,21700396,2017-12-11 00:00:00,LAC,H,9,15,t,1,0
2017-18,21700396,2017-12-11 00:00:00,TOR,A,17,7,f,6,0
2017-18,21700397,2017-12-12 00:00:00,CLE,H,19,8,t,1,0
2017-18,21700397,2017-12-12 00:00:00,ATL,A,6,20,f,0,1
2017-18,21700398,2017-12-12 00:00:00,DET,H,14,12,f,0,6
2017-18,21700398,2017-12-12 00:00:00,DEN,A,14,12,t,0,1
2017-18,21700399,2017-12-12 00:00:00,NYK,H,13,13,t,1,0
2017-18,21700399,2017-12-12 00:00:00,LAL,A,10,15,f,2,0
2017-18,21700400,2017-12-12 00:00:00,BKN,H,10,15,t,0,1
2017-18,21700400,2017-12-12 00:00:00,WAS,A,14,12,f,0,1
2017-18,21700401,2017-12-12 00:00:00,MIN,H,16,11,f,2,0
2017-18,21700401,2017-12-12 00:00:00,PHI,A,13,13,t,0,4
2017-18,21700402,2017-12-12 00:00:00,DAL,H,7,20,t,0,3
2017-18,21700402,2017-12-12 00:00:00,SAS,A,19,8,f,4,0
2017-18,21700403,2017-12-12 00:00:00,SAC,H,8,18,t,0,1
2017-18,21700403,2017-12-12 00:00:00,PHX,A,9,19,f,0,3
2017-18,21700404,2017-12-13 00:00:00,IND,H,16,11,f,4,0
2017-18,21700404,2017-12-13 00:00:00,OKC,A,12,14,t,0,1
2017-18,21700405,2017-12-13 00:00:00,ORL,H,11,17,f,0,2
2017-18,21700405,2017-12-13 00:00:00,LAC,A,10,15,t,2,0
2017-18,21700406,2017-12-13 00:00:00,WAS,H,14,13,t,0,2
2017-18,21700406,2017-12-13 00:00:00,MEM,A,8,19,f,0,4
2017-18,21700407,2017-12-13 00:00:00,BOS,H,23,6,t,0,1
2017-18,21700407,2017-12-13 00:00:00,DEN,A,15,12,f,1,0
2017-18,21700408,2017-12-13 00:00:00,MIA,H,13,13,f,2,0
2017-18,21700408,2017-12-13 00:00:00,POR,A,13,13,t,0,5
2017-18,21700409,2017-12-13 00:00:00,CHI,H,6,20,t,3,0
2017-18,21700409,2017-12-13 00:00:00,UTA,A,13,14,f,0,3
2017-18,21700410,2017-12-13 00:00:00,NOP,H,14,14,t,0,1
2017-18,21700410,2017-12-13 00:00:00,MIL,A,15,10,f,3,0
2017-18,21700411,2017-12-13 00:00:00,PHX,H,9,20,f,0,4
2017-18,21700411,2017-12-13 00:00:00,TOR,A,17,8,t,0,1
2017-18,21700412,2017-12-13 00:00:00,HOU,H,21,4,t,10,0
2017-18,21700412,2017-12-13 00:00:00,CHA,A,10,16,f,1,0
2017-18,21700413,2017-12-14 00:00:00,ATL,H,6,21,f,0,2
2017-18,21700413,2017-12-14 00:00:00,DET,A,14,13,t,0,7
2017-18,21700414,2017-12-14 00:00:00,BKN,H,11,15,f,1,0
2017-18,21700414,2017-12-14 00:00:00,NYK,A,14,13,t,2,0
2017-18,21700415,2017-12-14 00:00:00,CLE,H,20,8,t,2,0
2017-18,21700415,2017-12-14 00:00:00,LAL,A,10,16,f,0,1
2017-18,21700416,2017-12-14 00:00:00,MIN,H,16,12,t,0,1
2017-18,21700416,2017-12-14 00:00:00,SAC,A,9,18,f,1,0
2017-18,21700417,2017-12-14 00:00:00,GSW,H,22,6,t,7,0
2017-18,21700417,2017-12-14 00:00:00,DAL,A,8,20,f,1,0
2017-18,21700418,2017-12-15 00:00:00,CHA,H,10,17,f,0,1
2017-18,21700418,2017-12-15 00:00:00,MIA,A,13,14,t,0,1
2017-18,21700419,2017-12-15 00:00:00,IND,H,16,12,f,0,1
2017-18,21700419,2017-12-15 00:00:00,DET,A,15,13,t,1,0
2017-18,21700420,2017-12-15 00:00:00,ORL,H,11,18,f,0,3
2017-18,21700420,2017-12-15 00:00:00,POR,A,14,13,t,1,0
2017-18,21700421,2017-12-15 00:00:00,PHI,H,14,13,f,1,0
2017-18,21700421,2017-12-15 00:00:00,OKC,A,13,14,t,1,0
2017-18,21700422,2017-12-15 00:00:00,WAS,H,15,13,t,1,0
2017-18,21700422,2017-12-15 00:00:00,LAC,A,11,15,f,3,0
2017-18,21700423,2017-12-15 00:00:00,BOS,H,24,6,f,1,0
2017-18,21700423,2017-12-15 00:00:00,UTA,A,13,15,t,0,4
2017-18,21700424,2017-12-15 00:00:00,TOR,H,18,8,t,1,0
2017-18,21700424,2017-12-15 00:00:00,BKN,A,11,16,f,0,1
2017-18,21700425,2017-12-15 00:00:00,MEM,H,8,20,t,0,5
2017-18,21700425,2017-12-15 00:00:00,ATL,A,6,22,f,0,3
2017-18,21700426,2017-12-15 00:00:00,MIL,H,15,11,f,0,1
2017-18,21700426,2017-12-15 00:00:00,CHI,A,7,20,t,4,0
2017-18,21700427,2017-12-15 00:00:00,DEN,H,15,13,t,0,1
2017-18,21700427,2017-12-15 00:00:00,NOP,A,15,14,f,1,0
2017-18,21700428,2017-12-15 00:00:00,HOU,H,22,4,t,11,0
2017-18,21700428,2017-12-15 00:00:00,SAS,A,19,9,f,0,1
2017-18,21700429,2017-12-16 00:00:00,CHA,H,10,18,f,0,2
2017-18,21700429,2017-12-16 00:00:00,POR,A,15,13,t,2,0
2017-18,21700430,2017-12-16 00:00:00,CLE,H,21,8,t,3,0
2017-18,21700430,2017-12-16 00:00:00,UTA,A,14,15,f,1,0
2017-18,21700431,2017-12-16 00:00:00,NYK,H,15,13,t,3,0
2017-18,21700431,2017-12-16 00:00:00,OKC,A,14,14,f,2,0
2017-18,21700432,2017-12-16 00:00:00,MIA,H,14,14,t,1,0
2017-18,21700432,2017-12-16 00:00:00,LAC,A,11,16,f,0,1
2017-18,21700433,2017-12-16 00:00:00,HOU,H,23,4,t,12,0
2017-18,21700433,2017-12-16 00:00:00,MIL,A,15,12,f,0,2
2017-18,21700434,2017-12-16 00:00:00,MIN,H,17,12,f,1,0
2017-18,21700434,2017-12-16 00:00:00,PHX,A,9,21,t,0,5
2017-18,21700435,2017-12-16 00:00:00,SAS,H,19,10,t,0,2
2017-18,21700435,2017-12-16 00:00:00,DAL,A,8,21,f,0,1
2017-18,21700436,2017-12-16 00:00:00,MEM,H,9,20,f,1,0
2017-18,21700436,2017-12-16 00:00:00,BOS,A,24,7,t,0,1
2017-18,21700437,2017-12-17 00:00:00,TOR,H,19,8,t,2,0
2017-18,21700437,2017-12-17 00:00:00,SAC,A,9,19,f,0,1
2017-18,21700438,2017-12-17 00:00:00,DET,H,16,13,t,2,0
2017-18,21700438,2017-12-17 00:00:00,ORL,A,11,19,f,0,4
2017-18,21700439,2017-12-17 00:00:00,BKN,H,11,17,f,0,2
2017-18,21700439,2017-12-17 00:00:00,IND,A,16,13,t,0,2
2017-18,21700440,2017-12-17 00:00:00,WAS,H,16,13,f,2,0
2017-18,21700440,2017-12-17 00:00:00,CLE,A,22,8,t,4,0
2017-18,21700441,2017-12-18 00:00:00,CHA,H,10,19,t,0,3
2017-18,21700441,2017-12-18 00:00:00,NYK,A,16,13,f,4,0
2017-18,21700442,2017-12-18 00:00:00,IND,H,17,13,f,1,0
2017-18,21700442,2017-12-18 00:00:00,BOS,A,25,7,t,1,0
