Game_ID,C1,C10,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C11,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C12,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C13,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C14,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C15,C150,C151,C152,C153,C154,C155,C156,C157,C158,C159,C16,C160,C161,C162,C163,C164,C165,C166,C167,C168,C169,C17,C170,C171,C172,C173,C174,C175,C176,C177,C178,C179,C18,C180,C181,C182,C183,C184,C185,C186,C187,C188,C189,C19,C190,C191,C192,C193,C194,C195,C196,C197,C198,C199,C2,C20,C200,C201,C202,C203,C204,C205,C206,C207,C208,C209,C21,C210,C211,C212,C213,C214,C215,C216,C217,C218,C219,C22,C220,C221,C222,C223,C224,C225,C226,C227,C228,C23,C24,C25,C26,C27,C28,C29,C3,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C4,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C5,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C6,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C7,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C8,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C9,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99
21701084,,63.0,1.0,19.0,1.0,48.0,3.0,14.0,97.0,4.0,4.0,,,2.0,,,,620.0,,130.0,112.0,,7.0,122.0,1.0,,126.0,649.0,57.0,1.0,,,7.0,,3.0,48.0,20.0,2.0,18.0,216.0,9.0,2.0,1.0,,4.0,10.0,,19.0,,804.0,5.0,1.0,6.0,,,3.0,,373.0,,9.0,41.0,255.0,909.0,14.0,2.0,15.0,,1.0,,1.0,15.0,7.0,,13.0,2.0,,24.0,1080.0,,,,,,7.0,,5700.0,5.0,3.0,1.0,6.0,,1100.0,104.0,651.0,,473.0,2.0,,,2.0,,49.0,473.0,,2.0,,1.0,,,,89.0,15.0,4.0,,1.0,78.0,3.0,,,,72.0,199.0,6.0,15.0,1.0,202.0,15.0,17.0,,150.0,,1.0,17.0,1.0,1.0,,,5.0,1.0,23.0,51.0,,,,13.0,,,5.0,6.0,,1.0,8.0,2.0,31.0,15.0,150.0,,11.0,,,13.0,,,8.0,143.0,1.0,,,,1.0,686.0,,561.0,1.0,44.0,4.0,,5.0,1.0,,38.0,,,10.0,6.0,,2.0,1.0,,,63.0,9.0,1.0,17.0,145.0,3.0,2.0,14.0,128.0,1.0,,341.0,5.0,46.0,577.0,46.0,28.0,78.0,,,25.0,,7.0,140.0,,,,1100.0,,17.0,1.0,,9.0,4.0,,40.0,,2.0
21701085,,70.0,2.0,33.0,1.0,69.0,2.0,23.0,143.0,6.0,2.0,,,3.0,,,2.0,537.0,1.0,199.0,197.0,,2.0,109.0,2.0,,123.0,593.0,76.0,,,,1.0,,20.0,60.0,31.0,3.0,8.0,309.0,15.0,,,,7.0,8.0,1.0,21.0,,1000.0,1.0,,10.0,1.0,,3.0,,537.0,,20.0,31.0,283.0,1460.0,3.0,,21.0,,,1.0,1.0,16.0,5.0,,12.0,3.0,,42.0,1380.0,,,,,,6.0,,7100.0,6.0,5.0,1.0,4.0,,1210.0,114.0,599.0,,1190.0,1.0,,,2.0,,43.0,750.0,,1.0,,,,,,124.0,16.0,1.0,,3.0,155.0,3.0,,,,78.0,1030.0,11.0,20.0,3.0,286.0,11.0,27.0,,153.0,,,36.0,3.0,4.0,,,4.0,1.0,14.0,82.0,,,,21.0,,,9.0,2.0,,,8.0,2.0,36.0,10.0,199.0,,10.0,,,7.0,,,14.0,199.0,,,,2.0,,982.0,,982.0,1.0,47.0,6.0,,11.0,,,60.0,1.0,,11.0,6.0,,3.0,7.0,,,69.0,9.0,,4.0,236.0,4.0,9.0,18.0,89.0,,,657.0,1.0,54.0,779.0,76.0,49.0,110.0,,,55.0,,7.0,201.0,,,,516.0,,35.0,,,13.0,7.0,1.0,33.0,6.0,4.0
21701086,,48.0,2.0,23.0,3.0,49.0,2.0,23.0,131.0,2.0,3.0,,,1.0,,,2.0,521.0,1.0,144.0,120.0,,3.0,99.0,1.0,,149.0,515.0,52.0,,,,4.0,,8.0,48.0,13.0,4.0,14.0,312.0,13.0,,,,1.0,9.0,,17.0,,824.0,1.0,,5.0,,,3.0,,481.0,,21.0,41.0,238.0,1170.0,10.0,,20.0,,,1.0,1.0,30.0,4.0,,6.0,5.0,,36.0,193.0,,,,,,4.0,,5900.0,2.0,4.0,1.0,3.0,,1160.0,106.0,727.0,,426.0,1.0,,,2.0,,70.0,726.0,,,1.0,,,,,83.0,18.0,3.0,,4.0,84.0,5.0,,,,67.0,238.0,9.0,20.0,5.0,299.0,15.0,23.0,,122.0,,,16.0,3.0,6.0,,,2.0,1.0,13.0,94.0,,,,17.0,,,4.0,2.0,,,8.0,5.0,26.0,12.0,137.0,,7.0,1.0,,13.0,,,9.0,165.0,,1.0,1.0,,,847.0,,709.0,,36.0,4.0,,2.0,1.0,,49.0,,,15.0,2.0,1.0,3.0,4.0,,,79.0,10.0,1.0,5.0,228.0,2.0,16.0,24.0,68.0,1.0,,585.0,4.0,57.0,400.0,98.0,37.0,86.0,,,43.0,,3.0,147.0,,,,536.0,,25.0,2.0,,16.0,7.0,,43.0,2.0,2.0
21701087,,39.0,,18.0,2.0,71.0,1.0,21.0,149.0,3.0,4.0,,,4.0,1.0,,1.0,404.0,,134.0,57.0,,2.0,71.0,2.0,,176.0,447.0,48.0,,,,2.0,,12.0,32.0,8.0,8.0,14.0,427.0,9.0,2.0,,,7.0,1.0,1.0,14.0,,780.0,5.0,,3.0,,,3.0,,555.0,,14.0,34.0,151.0,1440.0,11.0,,16.0,,,1.0,,32.0,8.0,,2.0,4.0,,42.0,157.0,,,,,,5.0,,4400.0,5.0,3.0,2.0,11.0,2.0,1170.0,52.0,636.0,,271.0,2.0,,,1.0,1.0,75.0,908.0,,1.0,,,,,1.0,64.0,34.0,3.0,,4.0,59.0,4.0,,,1.0,50.0,184.0,7.0,22.0,9.0,336.0,14.0,27.0,1.0,109.0,,,8.0,,4.0,,1.0,4.0,,16.0,74.0,,,,9.0,1.0,,6.0,2.0,,1.0,12.0,6.0,29.0,16.0,109.0,,7.0,1.0,,16.0,,,5.0,200.0,,,1.0,,,1070.0,,922.0,2.0,21.0,8.0,1.0,2.0,2.0,,38.0,1.0,,10.0,2.0,1.0,2.0,3.0,,2.0,53.0,11.0,,3.0,286.0,2.0,20.0,18.0,79.0,,,749.0,,43.0,283.0,96.0,32.0,134.0,,,43.0,,3.0,101.0,,,,371.0,,25.0,2.0,,19.0,4.0,1.0,47.0,1.0,4.0
21701090,,27.0,,3.0,1.0,17.0,,1.0,41.0,,,,,,,,1.0,223.0,,17.0,44.0,,,47.0,,,26.0,220.0,26.0,,,,1.0,,,28.0,10.0,,,35.0,2.0,1.0,,,,5.0,,5.0,,105.0,1.0,1.0,1.0,,,1.0,,69.0,,6.0,7.0,93.0,162.0,3.0,,,,,,1.0,1.0,4.0,,7.0,,,5.0,297.0,1.0,,,,,3.0,,1360.0,1.0,,,,,188.0,39.0,96.0,,173.0,,,,,,7.0,128.0,,1.0,,,,,,40.0,2.0,1.0,,1.0,15.0,2.0,,,,26.0,37.0,2.0,,1.0,56.0,3.0,3.0,,48.0,,,2.0,,1.0,,,2.0,,1.0,12.0,,,,2.0,,1.0,2.0,,,,1.0,,1.0,2.0,65.0,,3.0,,,,,,1.0,35.0,,,,,,146.0,,117.0,,58.0,1.0,,1.0,,,18.0,1.0,,2.0,6.0,,,,,1.0,22.0,2.0,,3.0,39.0,,1.0,8.0,36.0,,,107.0,1.0,7.0,189.0,9.0,12.0,14.0,,,8.0,,6.0,58.0,,,,101.0,,6.0,,,3.0,3.0,,8.0,,
21701091,,64.0,2.0,15.0,2.0,32.0,1.0,12.0,87.0,2.0,2.0,,,1.0,,,1.0,664.0,,119.0,181.0,,2.0,137.0,1.0,,92.0,737.0,84.0,4.0,2.0,,,,6.0,70.0,39.0,3.0,6.0,152.0,10.0,2.0,1.0,,3.0,11.0,,24.0,,721.0,2.0,,2.0,,,1.0,,341.0,,14.0,31.0,327.0,1020.0,7.0,1.0,8.0,,,1.0,,11.0,7.0,,10.0,1.0,,26.0,1230.0,1.0,,,1.0,,4.0,,4300.0,3.0,3.0,3.0,9.0,1.0,816.0,131.0,532.0,,618.0,,,,,,41.0,508.0,,1.0,,,,,,91.0,14.0,4.0,,,69.0,5.0,,,,85.0,187.0,10.0,11.0,,201.0,11.0,34.0,,161.0,1.0,1.0,19.0,1.0,2.0,,,6.0,1.0,11.0,59.0,,,,15.0,,2.0,10.0,5.0,,,10.0,,23.0,12.0,215.0,,14.0,,,8.0,,,4.0,153.0,1.0,,,,,494.0,,418.0,2.0,50.0,3.0,,6.0,,,41.0,2.0,,10.0,4.0,,,2.0,,2.0,74.0,5.0,1.0,6.0,169.0,2.0,7.0,27.0,122.0,,,290.0,2.0,34.0,674.0,31.0,50.0,72.0,,,35.0,,12.0,183.0,,,,446.0,,19.0,,,10.0,5.0,,35.0,1.0,3.0
21701093,,20.0,,4.0,,27.0,1.0,5.0,32.0,,,,,,,,,161.0,,41.0,36.0,,1.0,34.0,,,32.0,448.0,23.0,,,,,,2.0,13.0,10.0,2.0,2.0,48.0,6.0,,,,,,,5.0,,216.0,1.0,,3.0,,,,,170.0,,1.0,6.0,84.0,388.0,1.0,1.0,4.0,,,,,4.0,2.0,,4.0,1.0,,10.0,32.0,,,,,,3.0,,1860.0,1.0,,,1.0,,279.0,29.0,126.0,,279.0,,,,,,7.0,250.0,,,,,,,,18.0,3.0,1.0,,,22.0,1.0,,,,18.0,57.0,1.0,4.0,4.0,108.0,4.0,7.0,,39.0,,1.0,3.0,,,,,1.0,1.0,3.0,16.0,,,,2.0,,1.0,4.0,1.0,,,,,8.0,12.0,62.0,,4.0,,,2.0,,,3.0,31.0,,,,,,294.0,,264.0,,11.0,1.0,,1.0,,,11.0,,,2.0,1.0,,,1.0,,,27.0,1.0,1.0,2.0,86.0,,1.0,2.0,30.0,,,203.0,1.0,12.0,157.0,15.0,8.0,26.0,,,12.0,,3.0,31.0,,,,155.0,,5.0,,,1.0,2.0,1.0,8.0,,2.0
21701095,,115.0,5.0,21.0,2.0,26.0,,38.0,100.0,5.0,6.0,,,4.0,,1.0,5.0,1390.0,,188.0,660.0,,5.0,740.0,1.0,,118.0,2020.0,211.0,2.0,4.0,,2.0,,6.0,145.0,70.0,3.0,7.0,210.0,12.0,1.0,,,3.0,18.0,,81.0,,396.0,5.0,1.0,1.0,1.0,,1.0,,125.0,,45.0,41.0,794.0,356.0,32.0,4.0,22.0,,,1.0,1.0,39.0,16.0,,19.0,2.0,,15.0,1200.0,,,,1.0,,12.0,,2500.0,4.0,,2.0,15.0,1.0,828.0,359.0,512.0,1.0,1930.0,2.0,,,4.0,,49.0,764.0,,2.0,,,,,,306.0,24.0,5.0,1.0,5.0,95.0,9.0,,,,207.0,891.0,26.0,13.0,2.0,76.0,17.0,80.0,,466.0,,1.0,119.0,4.0,,,,6.0,1.0,14.0,183.0,,,,51.0,,2.0,11.0,3.0,,,13.0,3.0,24.0,12.0,599.0,1.0,68.0,,1.0,9.0,,,7.0,404.0,,,,1.0,1.0,312.0,,251.0,,102.0,13.0,,12.0,5.0,,154.0,2.0,,3.0,9.0,1.0,,3.0,,2.0,218.0,7.0,4.0,8.0,74.0,2.0,20.0,73.0,332.0,,,255.0,11.0,62.0,1650.0,90.0,127.0,35.0,,,55.0,,16.0,538.0,,,,244.0,1.0,47.0,,,14.0,9.0,,54.0,4.0,1.0
21701096,,82.0,,14.0,,16.0,,15.0,73.0,,1.0,,,2.0,,,1.0,752.0,,94.0,230.0,,3.0,216.0,1.0,,74.0,871.0,93.0,3.0,3.0,,3.0,,3.0,89.0,46.0,1.0,7.0,79.0,13.0,2.0,3.0,,2.0,12.0,,39.0,,275.0,4.0,,3.0,,,,,112.0,,20.0,27.0,368.0,239.0,21.0,3.0,5.0,,,,,13.0,6.0,,15.0,1.0,,8.0,809.0,,,,,,9.0,,2600.0,3.0,,2.0,5.0,,728.0,134.0,395.0,,681.0,,,,1.0,,29.0,387.0,,1.0,,2.0,,,,134.0,16.0,5.0,2.0,,64.0,6.0,,,,108.0,163.0,7.0,19.0,,82.0,12.0,22.0,,173.0,,,23.0,4.0,,,,2.0,2.0,15.0,85.0,,,,47.0,,1.0,7.0,4.0,,1.0,8.0,,12.0,7.0,241.0,,18.0,,1.0,8.0,,,4.0,151.0,,,,,1.0,402.0,,220.0,,111.0,2.0,,5.0,2.0,,73.0,,,8.0,11.0,,3.0,,,2.0,66.0,7.0,1.0,24.0,50.0,1.0,,28.0,159.0,,,197.0,7.0,37.0,784.0,37.0,48.0,13.0,,,30.0,,12.0,189.0,,,,230.0,1.0,24.0,1.0,,6.0,3.0,,31.0,2.0,
21701097,,61.0,2.0,10.0,2.0,17.0,,12.0,130.0,,1.0,,,1.0,,,2.0,624.0,,89.0,97.0,,2.0,115.0,2.0,,50.0,588.0,101.0,2.0,4.0,,3.0,,4.0,71.0,80.0,4.0,4.0,108.0,4.0,,,,2.0,9.0,1.0,19.0,,228.0,,,2.0,,,,,116.0,,13.0,28.0,268.0,309.0,8.0,1.0,3.0,,,,1.0,10.0,2.0,,11.0,1.0,,6.0,477.0,,,,,,3.0,,2000.0,4.0,2.0,2.0,2.0,,509.0,109.0,351.0,1.0,536.0,,,,2.0,,22.0,407.0,,1.0,,,,,,68.0,14.0,4.0,1.0,1.0,40.0,8.0,,,,65.0,109.0,8.0,9.0,,89.0,14.0,19.0,,151.0,,,9.0,3.0,,,,2.0,2.0,8.0,39.0,,,,41.0,,2.0,5.0,2.0,,,5.0,,11.0,10.0,198.0,,9.0,,,5.0,,,,97.0,1.0,,,,1.0,245.0,,167.0,,30.0,,,6.0,1.0,,41.0,1.0,,8.0,6.0,,3.0,2.0,,1.0,66.0,5.0,1.0,1.0,75.0,1.0,3.0,24.0,112.0,1.0,,216.0,4.0,26.0,407.0,25.0,28.0,31.0,,,20.0,,11.0,133.0,,,1.0,205.0,,13.0,1.0,,4.0,1.0,,16.0,,2.0
21701099,,64.0,1.0,10.0,1.0,9.0,1.0,9.0,62.0,1.0,3.0,1.0,,,,,2.0,435.0,,93.0,80.0,,2.0,77.0,,,82.0,396.0,28.0,1.0,2.0,,1.0,,2.0,79.0,55.0,,8.0,57.0,7.0,2.0,,,,10.0,,11.0,,208.0,1.0,,2.0,,,,,84.0,,7.0,13.0,236.0,190.0,5.0,,5.0,,,,,8.0,5.0,,8.0,2.0,,2.0,611.0,,,,,,5.0,,1720.0,,2.0,1.0,2.0,,535.0,82.0,445.0,,481.0,,,,2.0,,25.0,335.0,,,1.0,,,,,59.0,9.0,4.0,,2.0,37.0,4.0,,,,58.0,106.0,3.0,11.0,,76.0,5.0,7.0,,96.0,,,8.0,1.0,1.0,,,3.0,,13.0,29.0,,,,9.0,,,4.0,3.0,,,3.0,,11.0,5.0,101.0,,6.0,,,4.0,,,2.0,78.0,,,,,,292.0,,155.0,,31.0,1.0,,1.0,2.0,,35.0,,,5.0,9.0,1.0,,,,1.0,27.0,3.0,1.0,,58.0,,4.0,12.0,90.0,1.0,,146.0,4.0,20.0,346.0,24.0,25.0,13.0,,,12.0,,7.0,104.0,,,,131.0,,13.0,,,9.0,,,27.0,,
21701101,,29.0,,10.0,,21.0,,9.0,56.0,2.0,1.0,,,1.0,,,,224.0,,73.0,36.0,,,37.0,,,49.0,245.0,11.0,,,,,,,15.0,6.0,,6.0,48.0,8.0,2.0,,,,1.0,,11.0,,208.0,2.0,,1.0,,,,,125.0,,6.0,20.0,65.0,432.0,2.0,1.0,2.0,,,,,4.0,,,4.0,,,11.0,703.0,,,1.0,,,4.0,,1630.0,5.0,,1.0,3.0,1.0,441.0,34.0,353.0,,158.0,,,,,,20.0,305.0,,,,,,,,17.0,3.0,2.0,,4.0,30.0,3.0,,,,30.0,80.0,2.0,9.0,,116.0,5.0,9.0,,55.0,,,3.0,,1.0,,,,1.0,8.0,20.0,,,,3.0,,1.0,1.0,1.0,,,3.0,1.0,11.0,7.0,46.0,,1.0,,,7.0,,,2.0,45.0,1.0,,,,,242.0,,249.0,,12.0,1.0,,2.0,1.0,,11.0,,,3.0,4.0,,,1.0,,,18.0,1.0,,,80.0,,2.0,7.0,33.0,,,211.0,,10.0,141.0,17.0,16.0,36.0,,,10.0,,2.0,40.0,,,,127.0,,9.0,1.0,,1.0,1.0,,18.0,,2.0
21701102,,53.0,,26.0,,45.0,1.0,21.0,152.0,7.0,1.0,,,2.0,,,2.0,407.0,,237.0,60.0,,3.0,70.0,1.0,,150.0,329.0,29.0,,1.0,,2.0,,9.0,35.0,9.0,3.0,13.0,193.0,17.0,3.0,,,7.0,4.0,1.0,11.0,,550.0,5.0,,6.0,,,,,316.0,,16.0,45.0,134.0,878.0,6.0,1.0,11.0,,,,,7.0,3.0,,7.0,2.0,,30.0,142.0,,,3.0,,,10.0,,4500.0,3.0,4.0,3.0,8.0,,1030.0,68.0,608.0,1.0,540.0,,,,1.0,1.0,84.0,970.0,,,,,,,,51.0,33.0,4.0,,6.0,99.0,4.0,,,1.0,40.0,212.0,4.0,30.0,3.0,286.0,8.0,15.0,,97.0,1.0,,5.0,1.0,1.0,,1.0,5.0,1.0,16.0,63.0,,,,7.0,,1.0,11.0,4.0,,2.0,8.0,2.0,36.0,20.0,91.0,,9.0,,1.0,13.0,,1.0,8.0,141.0,1.0,,,,1.0,763.0,,662.0,,29.0,2.0,1.0,6.0,,,33.0,1.0,,8.0,,,2.0,7.0,,1.0,51.0,16.0,1.0,1.0,247.0,4.0,7.0,9.0,77.0,1.0,,323.0,1.0,47.0,352.0,51.0,22.0,94.0,,,54.0,,5.0,98.0,,,,325.0,,19.0,1.0,,27.0,7.0,1.0,57.0,2.0,6.0
21701103,,36.0,,15.0,1.0,12.0,,4.0,63.0,,,,,1.0,,,1.0,270.0,,72.0,55.0,,1.0,70.0,,,52.0,296.0,30.0,1.0,,,3.0,,8.0,47.0,22.0,2.0,3.0,57.0,6.0,2.0,,,2.0,2.0,,9.0,,190.0,1.0,,3.0,,,,,98.0,,7.0,12.0,111.0,282.0,3.0,,2.0,,,,1.0,3.0,2.0,,5.0,,,10.0,603.0,,,,,,7.0,,1990.0,1.0,,1.0,2.0,,359.0,58.0,227.0,,348.0,,,,,,15.0,261.0,,,,,,,,40.0,7.0,3.0,,3.0,36.0,4.0,,,,47.0,107.0,3.0,1.0,1.0,90.0,7.0,10.0,,49.0,,,19.0,,,,,4.0,1.0,2.0,22.0,,,,4.0,,,1.0,1.0,,,2.0,1.0,11.0,5.0,51.0,,5.0,,1.0,,,,4.0,45.0,,,,,,276.0,,211.0,,19.0,2.0,,5.0,,,19.0,,,8.0,1.0,,,1.0,,,22.0,,,,77.0,,,13.0,63.0,,,178.0,1.0,12.0,299.0,8.0,9.0,28.0,,,11.0,,4.0,68.0,,,,155.0,,5.0,,,5.0,6.0,1.0,15.0,2.0,1.0
21701105,,96.0,2.0,22.0,1.0,39.0,1.0,20.0,173.0,3.0,3.0,1.0,1.0,3.0,,,2.0,953.0,,196.0,166.0,,5.0,159.0,2.0,,140.0,765.0,86.0,3.0,3.0,,,,9.0,118.0,108.0,2.0,7.0,179.0,11.0,2.0,1.0,,2.0,15.0,1.0,28.0,,589.0,2.0,1.0,8.0,,,1.0,,301.0,,21.0,31.0,459.0,825.0,14.0,2.0,12.0,1.0,,,2.0,20.0,4.0,,19.0,1.0,,25.0,316.0,,,2.0,,,7.0,,7800.0,4.0,3.0,3.0,14.0,1.0,1170.0,166.0,715.0,,958.0,1.0,,,,1.0,52.0,611.0,,2.0,,1.0,,,1.0,117.0,17.0,6.0,1.0,2.0,106.0,7.0,,,,106.0,290.0,10.0,15.0,,260.0,19.0,24.0,,177.0,,,25.0,2.0,,,,6.0,3.0,12.0,70.0,,,,18.0,,1.0,9.0,7.0,,,7.0,,24.0,15.0,175.0,,10.0,,1.0,9.0,,,4.0,193.0,1.0,,1.0,1.0,,722.0,,498.0,1.0,119.0,1.0,,11.0,,,55.0,,,7.0,10.0,,1.0,3.0,,3.0,93.0,6.0,,7.0,161.0,1.0,6.0,29.0,183.0,1.0,,530.0,2.0,42.0,695.0,39.0,37.0,74.0,,,30.0,,21.0,243.0,,,,620.0,,24.0,2.0,,9.0,5.0,,39.0,,5.0
21701106,,33.0,1.0,17.0,,34.0,2.0,9.0,72.0,1.0,,,,1.0,,,1.0,230.0,,118.0,39.0,,2.0,60.0,,,110.0,237.0,23.0,1.0,,,2.0,,5.0,29.0,29.0,2.0,5.0,97.0,6.0,,,,2.0,3.0,,7.0,,273.0,2.0,,1.0,,,,,153.0,,10.0,22.0,106.0,496.0,5.0,1.0,2.0,,,,,2.0,1.0,,2.0,2.0,,12.0,920.0,,,,,,4.0,,2800.0,1.0,2.0,2.0,1.0,,495.0,65.0,322.0,,408.0,1.0,,,,1.0,29.0,422.0,,,,,,,,28.0,11.0,3.0,,1.0,54.0,5.0,,,,27.0,153.0,3.0,13.0,,146.0,9.0,9.0,,49.0,,,7.0,,2.0,,,1.0,,8.0,36.0,,,,8.0,,1.0,7.0,4.0,,,1.0,,20.0,8.0,69.0,,2.0,,1.0,7.0,,,3.0,46.0,,,,,,369.0,,325.0,1.0,18.0,,,3.0,,,16.0,1.0,,8.0,4.0,,1.0,,,3.0,24.0,4.0,,,137.0,1.0,3.0,14.0,66.0,1.0,,330.0,,19.0,176.0,11.0,11.0,32.0,,,19.0,,5.0,65.0,,,,247.0,,10.0,1.0,,9.0,3.0,,21.0,1.0,1.0
21701107,,28.0,1.0,16.0,,39.0,,16.0,84.0,,3.0,,,,,,,210.0,,106.0,59.0,,2.0,56.0,,,97.0,250.0,33.0,,,,2.0,,6.0,25.0,4.0,3.0,8.0,134.0,8.0,2.0,,,,1.0,,6.0,,369.0,3.0,,6.0,,,1.0,,192.0,,12.0,20.0,138.0,551.0,7.0,,9.0,,,,,13.0,1.0,,2.0,2.0,,23.0,80.0,,,,,,7.0,,3200.0,1.0,2.0,3.0,1.0,,683.0,68.0,396.0,,215.0,1.0,,,,,42.0,685.0,,,1.0,,,,1.0,39.0,10.0,2.0,,3.0,68.0,3.0,,,,34.0,163.0,5.0,14.0,1.0,194.0,10.0,11.0,,55.0,,,9.0,,3.0,,,4.0,1.0,5.0,56.0,,,,9.0,,,7.0,3.0,,,4.0,2.0,22.0,11.0,72.0,,3.0,,2.0,7.0,,,7.0,110.0,,,,,,479.0,,466.0,,24.0,4.0,,3.0,1.0,,31.0,,,11.0,2.0,,,1.0,,1.0,51.0,9.0,3.0,,170.0,1.0,9.0,11.0,52.0,,,247.0,,33.0,214.0,41.0,27.0,51.0,,,32.0,,2.0,76.0,,,,248.0,,18.0,1.0,,11.0,4.0,,40.0,1.0,1.0
21701108,,76.0,1.0,17.0,2.0,20.0,1.0,10.0,85.0,5.0,3.0,,,2.0,1.0,,1.0,476.0,,126.0,191.0,,1.0,137.0,1.0,,72.0,508.0,40.0,,1.0,,1.0,,6.0,60.0,39.0,1.0,3.0,89.0,12.0,1.0,,,3.0,12.0,,8.0,,400.0,3.0,,3.0,,,1.0,,194.0,,7.0,28.0,270.0,498.0,10.0,1.0,8.0,,,1.0,2.0,4.0,6.0,,10.0,2.0,,19.0,885.0,,,,,,6.0,,2600.0,1.0,4.0,,5.0,,653.0,110.0,346.0,,770.0,,,,1.0,,34.0,523.0,,1.0,,,,,,79.0,15.0,2.0,,,76.0,5.0,,,,78.0,642.0,6.0,12.0,3.0,125.0,14.0,15.0,,82.0,,,20.0,2.0,1.0,,,4.0,,10.0,57.0,,,,15.0,1.0,2.0,6.0,4.0,,,4.0,,25.0,12.0,106.0,,8.0,,,9.0,,,2.0,103.0,,,,,1.0,433.0,,414.0,,42.0,2.0,,5.0,,,36.0,,,8.0,8.0,,1.0,2.0,,1.0,37.0,10.0,2.0,2.0,116.0,2.0,1.0,42.0,103.0,,,316.0,2.0,27.0,492.0,36.0,33.0,44.0,,,22.0,,8.0,108.0,,,,220.0,,19.0,1.0,,12.0,6.0,1.0,29.0,2.0,1.0
21701109,,55.0,2.0,10.0,3.0,26.0,1.0,14.0,146.0,1.0,4.0,1.0,,2.0,,,1.0,480.0,,70.0,80.0,,1.0,100.0,4.0,,80.0,405.0,75.0,1.0,1.0,,7.0,,5.0,60.0,94.0,2.0,4.0,143.0,8.0,,,,2.0,10.0,,9.0,,349.0,2.0,,7.0,,,,,189.0,,10.0,27.0,187.0,526.0,8.0,2.0,5.0,,1.0,,,8.0,3.0,,12.0,,,19.0,688.0,,,,,,8.0,,2800.0,3.0,3.0,3.0,4.0,,625.0,76.0,353.0,,398.0,2.0,,,,1.0,30.0,432.0,,1.0,,1.0,,,,55.0,13.0,2.0,,1.0,65.0,5.0,,,,60.0,122.0,5.0,10.0,3.0,149.0,15.0,14.0,,90.0,,,10.0,,,,,4.0,,9.0,35.0,,,,32.0,,2.0,2.0,4.0,,,3.0,,13.0,17.0,146.0,,6.0,,,6.0,,,3.0,102.0,,,,1.0,1.0,434.0,,339.0,,42.0,3.0,,4.0,1.0,,31.0,,,7.0,3.0,,1.0,2.0,,2.0,56.0,6.0,2.0,4.0,127.0,1.0,4.0,17.0,84.0,,,328.0,1.0,26.0,341.0,37.0,25.0,39.0,,,15.0,,7.0,93.0,,,,241.0,,12.0,1.0,,5.0,3.0,,23.0,,
21701110,,99.0,3.0,41.0,7.0,58.0,1.0,36.0,182.0,11.0,5.0,,1.0,9.0,,,3.0,933.0,,313.0,189.0,,6.0,157.0,7.0,,454.0,723.0,90.0,5.0,2.0,,12.0,,22.0,103.0,32.0,6.0,17.0,446.0,34.0,6.0,3.0,,8.0,12.0,,32.0,,840.0,15.0,1.0,24.0,,,,,477.0,,23.0,69.0,367.0,1110.0,25.0,1.0,18.0,,,,1.0,46.0,12.0,,11.0,5.0,,28.0,2700.0,,,1.0,,,9.0,,6600.0,17.0,10.0,6.0,19.0,2.0,2300.0,212.0,1630.0,,579.0,2.0,,,3.0,1.0,99.0,1040.0,,1.0,,3.0,,,,156.0,51.0,3.0,,2.0,138.0,10.0,,,,116.0,312.0,16.0,36.0,11.0,412.0,35.0,27.0,,190.0,,2.0,28.0,1.0,1.0,,1.0,11.0,,41.0,97.0,,,,12.0,,1.0,22.0,15.0,,3.0,10.0,5.0,51.0,21.0,200.0,,16.0,,2.0,22.0,,,10.0,215.0,2.0,,,,,1420.0,,909.0,,62.0,14.0,,7.0,5.0,,60.0,2.0,,20.0,6.0,,5.0,5.0,,2.0,115.0,28.0,3.0,18.0,287.0,4.0,23.0,32.0,207.0,2.0,,652.0,5.0,81.0,736.0,112.0,50.0,122.0,,,51.0,,9.0,243.0,,,,571.0,,38.0,2.0,,26.0,12.0,,87.0,3.0,1.0
